,name,psnr,ssim
0,Set68\test001,25.931853244600404,0.8297805169297506
1,Set68\test002,30.296374860825917,0.928323279944019
2,Set68\test003,30.213927835261053,0.9329661018798231
3,Set68\test004,30.791435235875465,0.920977743794851
4,Set68\test005,27.68154677821769,0.8875970852682749
5,Set68\test006,33.132841478268574,0.94785035493764
6,Set68\test007,28.76856055191173,0.9004691895876388
7,Set68\test008,26.25659328629998,0.8560422393081069
8,Set68\test009,29.165530620190793,0.9078012250412634
9,Set68\test010,29.848064870620057,0.9034233983887625
10,Set68\test011,29.204565847938262,0.9308348517599941
11,Set68\test012,28.447921925179898,0.8798728656720326
12,Set68\test013,29.659706201397743,0.9014771622780414
13,Set68\test014,31.003518038905156,0.9271746552689047
14,Set68\test015,27.298203320194396,0.8775845122566364
15,Set68\test016,28.260312291383094,0.9173937517119507
16,Set68\test017,33.055845355731776,0.936812348755445
17,Set68\test018,33.138774326347736,0.9488076985081142
18,Set68\test019,28.258206705038287,0.8886095528167592
19,Set68\test020,28.98040972697823,0.9160866045898027
20,Set68\test021,26.44504463762963,0.9189150552557874
21,Set68\test022,27.23039320574264,0.8846888739307113
22,Set68\test023,28.96961336714059,0.9234272393610938
23,Set68\test024,28.78566272446086,0.9196387821269253
24,Set68\test025,29.570517414592455,0.9466573699070224
25,Set68\test026,28.64938014004782,0.8884683211625138
26,Set68\test027,30.108310283721682,0.9109115823322209
27,Set68\test028,33.255308020357624,0.9433298895980385
28,Set68\test029,24.376467567126518,0.8778919017424008
29,Set68\test030,29.952333423413677,0.8984834449393531
30,Set68\test031,24.64102892301884,0.8629837418171913
31,Set68\test032,26.694911387008414,0.8778147417073461
32,Set68\test033,27.93705970296324,0.9329845162902703
33,Set68\test034,33.7170920662035,0.9463018605696586
34,Set68\test035,28.18857655527608,0.8824622764937228
35,Set68\test036,27.286000596035098,0.7296050909048157
36,Set68\test037,28.584252659909293,0.8666276775457029
37,Set68\test038,29.189497895847598,0.8904892739693994
38,Set68\test039,33.3585031805059,0.9593931587013619
39,Set68\test040,29.556520818747135,0.8975084878127462
40,Set68\test041,28.05086315912461,0.8898550723456391
41,Set68\test042,29.767457643806836,0.9085111367307546
42,Set68\test043,30.567565312935212,0.9402042767815167
43,Set68\test044,27.856224420853977,0.9063633235635702
44,Set68\test045,33.7512804908765,0.9395977438932281
45,Set68\test046,26.48183005104077,0.8704356507695519
46,Set68\test047,26.677766330837287,0.8629442225197854
47,Set68\test048,30.145037391308268,0.9530538935509034
48,Set68\test049,31.61948777017791,0.9162547454356509
49,Set68\test050,26.972529258335275,0.8646388670435345
50,Set68\test051,28.64351287188381,0.8966275176630529
51,Set68\test052,32.22725838389445,0.9230432620414306
52,Set68\test053,31.151976513009785,0.8911807298875445
53,Set68\test054,29.294192647692068,0.9077510647119983
54,Set68\test055,27.711715524723385,0.8770070507773315
55,Set68\test056,24.013661737157157,0.8304578358059332
56,Set68\test057,28.383830592415713,0.8840724248487346
57,Set68\test058,30.993688712141534,0.8958887429620058
58,Set68\test059,30.517639276579374,0.8923981083314815
59,Set68\test060,31.087032813634107,0.9031311253402504
60,Set68\test061,30.316984441396762,0.901842161249142
61,Set68\test062,34.286770318823955,0.9711050888688585
62,Set68\test063,26.602470455858672,0.8849858897163373
63,Set68\test064,26.784873020644827,0.8318823565307203
64,Set68\test065,29.039723490201727,0.898726978249004
65,Set68\test066,38.39488638418803,0.9868168954217407
66,Set68\test067,24.7829616544771,0.8895338614474172
67,Set68\test068,26.181167988445363,0.9009616212020043
68,Average,29.238162584226174,0.9017314716552237
