,name,psnr,ssim
0,BSD68\test001,23.283542611954783,0.7270928402423678
1,BSD68\test002,27.46523307424447,0.873960094826307
2,BSD68\test003,27.080641825244236,0.8891617558653115
3,BSD68\test004,27.774247022266017,0.858369586290962
4,BSD68\test005,24.918530262281795,0.7987852534211061
5,BSD68\test006,30.53383208508285,0.9156691989084154
6,BSD68\test007,25.622853859973237,0.8217216641426243
7,BSD68\test008,23.186060607426526,0.7373026036612107
8,BSD68\test009,26.261292728339715,0.8389749502754599
9,BSD68\test010,27.047279097470202,0.8384335365635165
10,BSD68\test011,25.822047171431674,0.8625736626367516
11,BSD68\test012,25.410813817121095,0.7850867120679285
12,BSD68\test013,26.88521066164476,0.8261153821284202
13,BSD68\test014,28.098862477627897,0.876733194236232
14,BSD68\test015,24.34510194773203,0.7873831335118907
15,BSD68\test016,24.633533746520158,0.8430831305690335
16,BSD68\test017,30.7219617993521,0.9046342565327865
17,BSD68\test018,30.491008377470216,0.9191413729042519
18,BSD68\test019,25.62357883455954,0.8195879581957907
19,BSD68\test020,25.985005293463622,0.8660003293249908
20,BSD68\test021,22.890059129482665,0.8328010431695824
21,BSD68\test022,24.047800832770932,0.7854237560939417
22,BSD68\test023,25.55581741628229,0.8500542855592044
23,BSD68\test024,25.450544089361024,0.8484481083175168
24,BSD68\test025,26.42416982361479,0.8970328311900497
25,BSD68\test026,25.881033942561235,0.8158538107005738
26,BSD68\test027,27.273183988026197,0.849124898197867
27,BSD68\test028,30.59219562368485,0.912528601741526
28,BSD68\test029,21.09286204547757,0.7540974187717823
29,BSD68\test030,27.12805447212912,0.8299647290644672
30,BSD68\test031,21.429964144604433,0.7123192423201244
31,BSD68\test032,23.57053573491806,0.7585226420079928
32,BSD68\test033,24.918020837815604,0.8725556774971837
33,BSD68\test034,31.098692574163906,0.9238377846008411
34,BSD68\test035,25.479487678118172,0.8044490963998873
35,BSD68\test036,26.3301186798001,0.685735038382678
36,BSD68\test037,26.425131284822815,0.7955947388974554
37,BSD68\test038,26.357989298686476,0.8059054968310133
38,BSD68\test039,29.46653626652292,0.918207964415478
39,BSD68\test040,26.732331139070453,0.8459527360550524
40,BSD68\test041,25.20678558435157,0.8113785440086375
41,BSD68\test042,26.846993699536537,0.8589003294745473
42,BSD68\test043,27.1619581001714,0.8940016775111836
43,BSD68\test044,24.629162019794606,0.8072477150476292
44,BSD68\test045,31.344707693742876,0.906592068479105
45,BSD68\test046,23.292380757713318,0.7667040407611366
46,BSD68\test047,23.752498717406407,0.7436427993337337
47,BSD68\test048,26.429744650532882,0.902468901817993
48,BSD68\test049,29.526573945596706,0.8858657521660873
49,BSD68\test050,24.35103644550452,0.7681972379859436
50,BSD68\test051,25.570057082531022,0.8349379509460917
51,BSD68\test052,30.010708130285913,0.8912990059145571
52,BSD68\test053,29.21561365388944,0.8479725972315223
53,BSD68\test054,26.13654873802458,0.8365228957956018
54,BSD68\test055,24.737880629684863,0.7834974149879453
55,BSD68\test056,21.13866309743388,0.6602306007480927
56,BSD68\test057,25.92632267951678,0.8016264738989924
57,BSD68\test058,29.186596525469536,0.8545758961775339
58,BSD68\test059,28.515148726195978,0.8467050935104868
59,BSD68\test060,28.93079707082356,0.8617235775922738
60,BSD68\test061,27.779626133012393,0.8529312710522962
61,BSD68\test062,30.75888187702407,0.9512415547499335
62,BSD68\test063,23.481516034764205,0.7729246100229973
63,BSD68\test064,24.357041513534092,0.7292389228280605
64,BSD68\test065,26.310460424910104,0.8275813222798086
65,BSD68\test066,35.156660729454124,0.9799643550539071
66,BSD68\test067,21.574627728613834,0.7793985611466158
67,BSD68\test068,23.027127494600677,0.8013813484767317
68,Average,26.377813032165303,0.8315731328752799
